date,open,high,low,close,volume,sector
2012-12-20,34.645,34.761,34.5755,34.7521,5535488.9084068,XLV
2012-12-20,23.4976,23.5931,23.4101,23.5639,14721270.0,XLU
2012-12-20,27.3528,27.4789,27.2817,27.4651,7666857.4924183,XLP
2012-12-20,25.2702,25.3388,25.123,25.297,8249375.903637,XLK
2012-12-20,50.7702,51.1478,50.6665,51.1057,12897681.859239,XLE
2012-12-20,11.0903,11.2229,11.0773,11.2229,92208581.867894,XLF
2012-12-20,31.5718,31.6947,31.4984,31.6947,9299476.2370591,XLI
2012-12-20,30.2829,30.6128,30.1892,30.594,6753817.0569633,XLB
2012-12-21,23.4212,23.5712,23.3227,23.4849,13035196.0,XLU
2012-12-21,27.2463,27.4385,27.0609,27.2393,10670388.349649,XLP
2012-12-21,50.4865,50.7399,50.287,50.5922,21667642.302489,XLE
2012-12-21,11.0319,11.1417,11.0181,11.0923,86853450.414067,XLF
2012-12-21,31.2419,31.549,31.1438,31.4994,13091176.96449,XLI
2012-12-21,30.1209,30.4449,30.0864,30.3333,11881824.367885,XLB
2012-12-21,34.4456,34.6003,34.3356,34.4624,6502044.6474177,XLV
2012-12-21,41.6643,41.9589,41.6145,41.9072,9858481.5694595,XLY
2012-12-21,24.9668,25.112,24.8772,25.0802,15641383.54004,XLK
2012-12-24,31.4272,31.4994,31.3489,31.4083,1983264.9748754,XLI
2012-12-24,41.7907,41.9828,41.5785,41.942,2892351.3617584,XLY
2012-12-24,23.4413,23.4976,23.2783,23.3847,8820000.0,XLU
2012-12-24,25.0115,25.0553,24.9568,25.0115,2994701.0597786,XLK
2012-12-24,30.4291,30.5753,30.198,30.4894,11758745.873695,XLB
2012-12-24,11.0388,11.0991,11.0319,11.0745,35534626.164655,XLF
2012-12-24,50.4865,50.5345,50.1285,50.2038,5117235.8450116,XLE
2012-12-24,27.1417,27.1762,27.0993,27.1516,6087621.7921887,XLP
2012-12-24,34.3286,34.4386,34.2552,34.3286,3888355.1880545,XLV
2012-12-26,42.0206,42.0206,41.3566,41.5079,5030996.6668211,XLY
2012-12-26,11.0923,11.114,11.0319,11.0745,43893770.004215,XLF
2012-12-26,31.4994,31.5222,31.2577,31.2993,7546721.0878504,XLI
2012-12-26,27.1417,27.1694,26.8735,26.9208,14316606.990756,XLP
2012-12-26,23.4146,23.4767,23.1633,23.1835,8722051.0,XLU
2012-12-26,50.5101,50.5277,49.9113,49.9809,9288475.216953,XLE
2012-12-26,30.6167,30.7984,30.5821,30.676,12422544.459729,XLB
2012-12-26,25.0115,25.0881,24.7668,24.8682,4877160.2238339,XLK
2012-12-26,34.3702,34.389,34.0777,34.2056,5138496.0927545,XLV
2012-12-27,49.9867,50.0444,49.2706,49.8869,16611304.402837,XLE
2012-12-27,30.7491,30.7737,30.1812,30.5693,10693495.405463,XLB
2012-12-27,23.1371,23.2253,22.8967,23.1434,26650491.0,XLU
2012-12-27,26.9297,27.0283,26.764,26.9662,8377494.6455152,XLP
2012-12-27,34.2155,34.3286,33.8475,34.158,6398025.8792588,XLV
2012-12-27,24.8524,24.912,24.525,24.8424,12403997.669123,XLK
2012-12-27,31.3151,31.3657,30.9169,31.2507,7690922.4459366,XLI
2012-12-27,11.0923,11.114,10.8854,11.0319,65715855.950096,XLF
2012-12-27,41.5975,41.6901,40.9842,41.5617,5744562.4391207,XLY
2012-12-28,41.3566,41.5975,41.1684,41.2202,17359044.851009,XLY
2012-12-28,30.363,30.4894,30.1279,30.1812,8100827.1033754,XLB
2012-12-28,31.007,31.2419,30.8763,30.9089,7978699.4239527,XLI
2012-12-28,23.0577,23.2024,22.9048,22.9122,12795761.0,XLU
2012-12-28,34.0409,34.1491,33.793,33.8198,6768139.5926754,XLV
2012-12-28,10.9547,11.0319,10.9289,10.9399,47419194.037262,XLF
2012-12-28,49.5876,49.615,48.9753,49.0202,16813071.144177,XLE
2012-12-28,26.8192,26.9592,26.6792,26.6792,19711278.665693,XLP
2012-12-28,24.6444,24.8184,24.5429,24.5688,9527653.8753461,XLK
2012-12-31,30.1338,30.8202,30.0943,30.7816,17484769.153365,XLB
2012-12-31,24.5051,25.098,24.4673,24.9956,17530745.713707,XLK
2012-12-31,10.9359,11.0933,10.9013,11.0783,88370315.899092,XLF
2012-12-31,33.7583,34.2403,33.6314,34.1818,13853866.783382,XLV
2012-12-31,41.0948,42.0744,41.032,42.0486,14071676.690934,XLY
2012-12-31,48.9361,50.1491,48.8383,50.1344,23340837.119516,XLE
2012-12-31,22.8678,23.2581,22.7647,23.2279,24528001.0,XLU
2012-12-31,26.627,27.0253,26.5875,27.0253,23085970.580898,XLP
2012-12-31,30.8187,31.5044,30.7593,31.4786,15642204.446099,XLI
2013-01-02,31.4216,31.6427,31.307,31.544,15454362.337723,XLB
2013-01-02,27.4149,27.7402,27.33,27.7236,13963214.092517,XLP
2013-01-02,25.6582,25.8413,25.5378,25.8233,17363520.607381,XLK
2013-01-02,34.7461,34.8849,34.6102,34.8591,11122978.630715,XLV
2013-01-02,42.836,42.9754,42.6061,42.9236,11212923.884208,XLY
2013-01-02,11.3505,11.4168,11.3228,11.4109,103448545.77466,XLF
2013-01-02,32.1573,32.312,32.0167,32.2267,17924679.240656,XLI
2013-01-02,23.5156,23.696,23.4767,23.6502,19239885.0,XLU
2013-01-02,51.2075,51.2612,50.5393,51.2446,20721151.040002,XLE
2013-01-03,11.4109,11.4316,11.3505,11.396,70895253.752031,XLF
2013-01-03,31.5095,31.6349,31.2151,31.3159,9323842.2375031,XLB
2013-01-03,23.6502,23.736,23.584,23.6502,12241813.0,XLU
2013-01-03,51.1693,51.6839,50.9355,51.23,13940721.462393,XLE
2013-01-03,34.8849,34.9097,34.7183,34.9019,6159855.597924,XLV
2013-01-03,27.687,27.7402,27.5766,27.6545,8441114.0271732,XLP
2013-01-03,25.8045,25.8761,25.5806,25.6582,11301005.685668,XLK
2013-01-03,32.1989,32.4606,32.1663,32.2436,11244549.990052,XLI
2013-01-03,43.0392,43.2921,42.9236,43.0312,6332292.5781,XLY
2013-01-04,51.3072,51.8716,51.2788,51.7974,13237825.048218,XLE
2013-01-04,23.6502,23.7878,23.6359,23.7679,9291405.0,XLU
2013-01-04,25.6343,25.6582,25.4682,25.5537,7710546.1505718,XLK
2013-01-04,32.3744,32.5131,32.2951,32.4883,7891787.4218279,XLI
2013-01-04,11.4168,11.5524,11.3891,11.5306,65845683.387959,XLF
2013-01-04,43.1098,43.2443,42.9954,43.1905,5627320.5469998,XLY
2013-01-04,35.0109,35.125,34.9673,35.0536,5420441.8338503,XLV
2013-01-04,27.6269,27.7788,27.6269,27.7314,7673039.1327414,XLP
2013-01-04,31.4058,31.7406,31.3821,31.6981,7019497.2949055,XLB
2013-01-07,51.5421,51.5587,51.2016,51.3982,11358474.789509,XLE
2013-01-07,23.696,23.7552,23.4849,23.5348,12584826.0,XLU
2013-01-07,35.0278,35.2093,34.9525,35.1656,4822147.6416027,XLV
2013-01-07,43.073,43.1258,42.863,43.083,4020914.6819864,XLY
2013-01-07,25.4771,25.5806,25.3697,25.5199,8874819.9335406,XLK
2013-01-07,11.5168,11.5168,11.4396,11.5039,53437712.119605,XLF
2013-01-07,32.3902,32.413,32.2267,32.3486,6639416.9095056,XLI
2013-01-07,31.5529,31.6675,31.4452,31.6349,6474023.9803726,XLB
2013-01-07,27.7176,27.7176,27.4701,27.545,3912202.5773109,XLP
2013-01-08,31.7228,31.7583,31.4452,31.6823,7319501.1877827,XLB
2013-01-08,23.4976,23.5275,23.369,23.4656,9663181.0,XLU
2013-01-08,11.4831,11.49,11.4168,11.4683,61803179.836231,XLF
2013-01-08,42.9496,43.0471,42.6688,42.9586,4330556.5385133,XLY
2013-01-08,35.1577,35.3094,35.1528,35.1726,6752173.8556296,XLV
2013-01-08,32.2436,32.3209,31.991,32.095,9022407.4555539,XLI
2013-01-08,25.5199,25.5727,25.2871,25.4244,6424259.5620034,XLK
2013-01-08,51.2612,51.273,50.9081,51.23,10506949.35939,XLE
2013-01-08,27.5322,27.5322,27.4227,27.4701,5818321.917032,XLP
2013-01-09,27.5382,27.5934,27.4779,27.5322,5565624.045709,XLP
2013-01-09,23.502,23.5156,23.3356,23.4146,11398063.0,XLU
2013-01-09,25.4493,25.5199,25.4155,25.4682,13389934.992932,XLK
2013-01-09,32.2208,32.4883,32.1989,32.421,8250457.5051712,XLI
2013-01-09,51.3777,51.4422,50.9267,51.1478,10502443.095445,XLE
2013-01-09,43.0142,43.2542,42.9754,43.0312,4072537.3938479,XLY
2013-01-09,35.2788,35.5604,35.2608,35.5604,6609773.7984201,XLV
2013-01-09,31.7741,31.9203,31.7228,31.8886,8748485.5921706,XLB
2013-01-09,11.495,11.5594,11.4168,11.4574,71749035.766597,XLF
2013-01-10,51.5195,51.7005,51.2858,51.6095,11919526.118667,XLE
2013-01-10,32.5844,32.6023,32.3486,32.5765,14101044.672905,XLI
2013-01-10,32.1197,32.1197,31.7316,32.027,9007456.232001,XLB
2013-01-10,25.6503,25.6582,25.3796,25.5995,11238216.239908,XLK
2013-01-10,35.6387,35.853,35.5237,35.8073,6438952.0069773,XLV
2013-01-10,43.2721,43.3249,43.0043,43.2821,5794022.6539271,XLY
2013-01-10,23.4767,23.5275,23.4146,23.5156,9475112.0,XLU
2013-01-10,11.5524,11.6148,11.495,11.6028,90593075.824844,XLF
2013-01-10,27.618,27.7097,27.554,27.6959,5272470.7051128,XLP
2013-01-11,27.7236,27.8191,27.6959,27.8191,3901880.5765155,XLP
2013-01-11,35.8441,35.8966,35.7003,35.7995,4496668.4222359,XLV
2013-01-11,43.2721,43.3857,43.1626,43.3159,3802733.4939823,XLY
2013-01-11,25.5905,25.6681,25.5378,25.6343,5838707.8517716,XLK
2013-01-11,32.02,32.02,31.7662,31.9795,5929677.708203,XLB
2013-01-11,23.4849,23.584,23.4711,23.5412,12195226.0,XLU
2013-01-11,32.4883,32.5458,32.3992,32.4606,8428919.0365621,XLI
2013-01-11,51.6643,51.7514,51.4804,51.6702,9069184.3430069,XLE
2013-01-11,11.5732,11.581,11.495,11.5732,63200996.162843,XLF
2013-01-14,25.4592,25.5289,25.3697,25.4682,11233857.132062,XLK
2013-01-14,32.52,32.5923,32.4418,32.5844,7526572.3192221,XLI
2013-01-14,23.5084,23.5795,23.4711,23.4976,8486419.0,XLU
2013-01-14,51.6457,51.8248,51.497,51.677,11962009.514928,XLE
2013-01-14,32.0358,32.0931,31.9282,31.9894,8831433.0747746,XLB
2013-01-14,35.7825,35.8966,35.6903,35.8341,5417829.4420167,XLV
2013-01-14,11.5594,11.5732,11.4683,11.5386,56602053.685832,XLF
2013-01-14,43.4374,43.5579,43.2542,43.4195,6066528.4195976,XLY
2013-01-14,27.8123,27.9276,27.7945,27.902,6560490.911639,XLP
2013-01-15,11.4831,11.6028,11.4633,11.588,62186782.904571,XLF
2013-01-15,23.4711,23.5795,23.4093,23.5649,9395154.0,XLU
2013-01-15,32.413,32.7133,32.3992,32.6805,5986678.1519114,XLI
2013-01-15,35.7003,35.8253,35.6735,35.7895,6705825.3260273,XLV
2013-01-15,43.2921,43.7759,43.2263,43.738,9734986.2139553,XLY
2013-01-15,31.8432,32.0605,31.8334,32.02,11301219.330308,XLB
2013-01-15,51.4804,51.9529,51.3777,51.9108,13731789.475141,XLE
2013-01-15,27.8507,28.0135,27.7847,27.9917,5508185.2903252,XLP
2013-01-15,25.3547,25.3547,25.2085,25.306,9332179.4987587,XLK
2013-01-16,11.581,11.6148,11.5237,11.596,86089064.657844,XLF
2013-01-16,35.7557,35.8253,35.6635,35.7171,4447485.6844342,XLV
2013-01-16,51.8248,52.1495,51.7514,52.1427,12229935.939495,XLE
2013-01-16,43.6594,43.7152,43.5181,43.6405,4221037.5631856,XLY
2013-01-16,27.9188,28.0135,27.8941,27.9484,4290144.5783355,XLP
2013-01-16,25.3189,25.4961,25.2871,25.3886,10144396.776215,XLK
2013-01-16,31.8245,32.02,31.7406,31.7889,9130720.0350434,XLB
2013-01-16,32.5072,32.5616,32.4506,32.5458,9115287.1830293,XLI
2013-01-16,23.502,23.5568,23.4284,23.4494,7097975.0,XLU
2013-01-17,32.7063,32.955,32.6191,32.8946,14317438.047619,XLI
2013-01-17,52.4038,52.8098,52.2561,52.4733,14960727.800365,XLE
2013-01-17,43.8626,44.2219,43.8526,44.1035,5123214.6612978,XLY
2013-01-17,32.0536,32.1583,31.9539,32.0358,8184772.0134077,XLB
2013-01-17,35.9135,36.1356,35.8153,36.0305,5053960.8675494,XLV
2013-01-17,23.5275,23.6295,23.4767,23.5412,8318099.0,XLU
2013-01-17,25.5199,25.5905,25.4682,25.4961,7333877.8226403,XLK
2013-01-17,11.6028,11.6286,11.5524,11.588,83742191.823602,XLF
2013-01-17,28.0746,28.2195,28.0045,28.1367,7988077.6704262,XLP
2013-01-18,44.1941,44.2119,43.9084,44.1582,5939100.7947157,XLY
2013-01-18,36.0484,36.1614,35.9204,36.1516,7028853.4745537,XLV
2013-01-18,11.581,11.6148,11.5168,11.6028,84143954.059548,XLF
2013-01-18,31.9795,32.259,31.9795,32.2511,10500914.952927,XLB
2013-01-18,52.5143,52.9937,52.4038,52.9937,19098502.437687,XLE
2013-01-18,33.0263,33.1829,32.8768,33.1601,13140577.982664,XLI
2013-01-18,25.3985,25.4682,25.3289,25.4592,8935465.506339,XLK
2013-01-18,28.1899,28.2501,28.0746,28.2501,7307629.7584806,XLP
2013-01-18,23.595,23.7497,23.5348,23.7288,10024223.0,XLU
2013-01-22,36.092,36.2636,35.973,36.2536,8877471.0658749,XLV
2013-01-22,23.6896,23.96,23.6769,23.929,10036387.0,XLU
2013-01-22,28.2265,28.2768,28.1367,28.259,4929282.1780303,XLP
2013-01-22,11.581,11.7058,11.581,11.7058,62652792.416988,XLF
2013-01-22,32.2511,32.5839,32.2511,32.5592,9895336.7628239,XLB
2013-01-22,44.1214,44.3045,44.0417,44.2707,5141112.2623303,XLY
2013-01-22,52.9017,53.5689,52.753,53.4964,14458805.851088,XLE
2013-01-22,25.4771,25.5289,25.3388,25.5289,7388711.9217086,XLK
2013-01-22,33.0828,33.2948,33.0263,33.2948,9091641.3455122,XLI
2013-01-23,23.9035,23.929,23.7552,23.8681,9282798.0,XLU
2013-01-23,36.2983,36.3648,36.1178,36.212,6469260.1885747,XLV
2013-01-23,28.2413,28.2688,28.1821,28.2501,4651488.6317212,XLP
2013-01-23,44.1941,44.3493,44.0646,44.3045,2995785.6147643,XLY
2013-01-23,33.2166,33.3514,33.1363,33.3028,7744225.2442901,XLI
2013-01-23,32.4792,32.503,32.2748,32.3805,8849499.168936,XLB
2013-01-23,25.7607,25.893,25.7299,25.7965,10952051.91613,XLK
2013-01-23,53.3712,53.4632,53.1139,53.3145,10212879.85682,XLE
2013-01-23,11.6998,11.7137,11.6404,11.6998,55328683.741574,XLF
2013-01-24,33.3097,33.9745,33.278,33.4999,8300235.9847486,XLI
2013-01-24,32.3805,32.66,32.3578,32.4792,14139101.874649,XLB
2013-01-24,53.3772,53.9072,53.3224,53.471,12565629.0906,XLE
2013-01-24,44.4489,44.896,44.4489,44.643,4800565.6812866,XLY
2013-01-24,28.2688,28.3744,28.2501,28.3349,5899629.3485845,XLP
2013-01-24,36.3747,36.5631,36.2983,36.4441,10500362.273975,XLV
2013-01-24,23.9162,24.0473,23.889,23.9738,9532335.0,XLU
2013-01-24,11.7344,11.8285,11.7058,11.7622,99143316.356092,XLF
2013-01-24,25.3886,25.5905,25.3189,25.3547,15443822.581047,XLK
2013-01-25,53.7312,54.0873,53.6373,53.9728,11104708.133974,XLE
2013-01-25,32.66,32.6866,32.3805,32.5938,8849728.0203053,XLB
2013-01-25,33.6079,33.6486,33.4574,33.6079,8319377.5167964,XLI
2013-01-25,44.7228,45.1339,44.7148,45.115,6411556.6828796,XLY
2013-01-25,11.8186,11.8255,11.7404,11.8186,67684996.877034,XLF
2013-01-25,28.4365,28.4946,28.3813,28.469,5075550.5775512,XLP
2013-01-25,36.4788,36.7466,36.4362,36.7287,4720748.323071,XLV
2013-01-25,24.0027,24.1084,23.8734,24.0965,12076418.0,XLU
2013-01-25,25.4493,25.5448,25.3478,25.3796,18710741.231731,XLK
2013-01-28,54.1783,54.1783,53.5689,53.8818,10614508.809163,XLE
2013-01-28,28.469,28.5381,28.3911,28.4946,6604191.3364621,XLP
2013-01-28,45.1777,45.1837,44.8432,44.9019,5916718.4982117,XLY
2013-01-28,32.5938,32.6175,32.175,32.2807,15172070.123169,XLB
2013-01-28,36.7843,36.819,36.578,36.5959,6634702.9331505,XLV
2013-01-28,24.0965,24.142,23.9472,24.0802,11590170.0,XLU
2013-01-28,11.8285,11.8364,11.7206,11.7691,45965581.47028,XLF
2013-01-28,25.4244,25.5537,25.3637,25.4682,8327858.9417216,XLK
2013-01-28,33.7417,33.7596,33.4831,33.6317,6723400.0533575,XLI
2013-01-29,24.0237,24.2731,24.0237,24.2476,13099447.0,XLU
2013-01-29,11.7404,11.8285,11.7276,11.8186,55364923.255695,XLF
2013-01-29,28.477,28.69,28.4533,28.6515,6286778.9109827,XLP
2013-01-29,44.8432,44.8601,44.4758,44.7228,7081163.3998572,XLY
2013-01-29,33.5594,33.7179,33.5089,33.709,6569954.9278968,XLI
2013-01-29,32.2748,32.5118,32.2511,32.4634,9733013.2966411,XLB
2013-01-29,54.0325,54.863,54.008,54.7554,16590201.225296,XLE
2013-01-29,25.4244,25.5627,25.306,25.503,7839802.6938353,XLK
2013-01-29,36.6395,37.0501,36.6217,36.9926,8436869.1527361,XLV
2013-01-30,33.6753,33.7506,33.384,33.3999,8418500.496262,XLI
2013-01-30,25.4871,25.5995,25.3886,25.4244,6883910.7495156,XLK
2013-01-30,28.6337,28.6978,28.5597,28.5903,5648467.7609045,XLP
2013-01-30,54.8659,55.1681,54.3906,54.4805,14164140.352176,XLE
2013-01-30,11.7899,11.8116,11.7344,11.7622,47892237.827126,XLF
2013-01-30,24.2158,24.3196,24.1939,24.2668,12329431.0,XLU
2013-01-30,37.0263,37.1036,36.8359,36.8805,6237793.8027635,XLV
2013-01-30,32.4466,32.6017,32.2254,32.2807,7701996.8857584,XLB
2013-01-30,44.896,44.9099,44.5923,44.643,4616676.0919605,XLY
2013-01-31,33.2889,33.4445,33.2106,33.2889,11956394.76277,XLI
2013-01-31,25.5109,25.6592,25.4393,25.4682,6253581.9457744,XLK
2013-01-31,11.7404,11.775,11.6978,11.7523,52444795.71483,XLF
2013-01-31,24.162,24.3796,24.162,24.3305,10273183.0,XLU
2013-01-31,31.9973,32.2343,31.9282,31.9894,8495393.1921591,XLB
2013-01-31,44.5475,44.678,44.3483,44.431,6572301.6276921,XLY
2013-01-31,36.8051,36.9033,36.7655,36.7744,7008846.6466283,XLV
2013-01-31,28.6179,28.6662,28.545,28.5539,5648974.7852093,XLP
2013-01-31,54.3025,54.5685,54.1029,54.2937,14979496.062558,XLE
2013-02-01,24.407,24.4806,24.3687,24.3924,10695040.0,XLU
2013-02-01,33.492,33.6486,33.4177,33.6079,10429703.670555,XLI
2013-02-01,54.5637,54.8738,54.1655,54.8033,16835710.826867,XLE
2013-02-01,11.8364,11.9453,11.8186,11.9106,85630361.254598,XLF
2013-02-01,36.942,37.1384,36.8101,37.067,6561199.0391115,XLV
2013-02-01,32.1583,32.4219,32.0862,32.3805,8056483.6064065,XLB
2013-02-01,25.6861,25.8135,25.5905,25.7527,8452986.5444657,XLK
2013-02-01,28.7225,28.825,28.6426,28.7895,6269422.4549837,XLP
2013-02-01,44.7486,44.8601,44.6002,44.6858,5815397.526118,XLY
2013-02-04,44.432,44.5923,44.1214,44.1403,4635542.9496849,XLY
2013-02-04,33.4425,33.5089,33.278,33.3176,10824853.279147,XLI
2013-02-04,28.69,28.69,28.4946,28.5164,5811740.7415569,XLP
2013-02-04,11.8285,11.8552,11.7474,11.776,73787378.583181,XLF
2013-02-04,54.3318,54.5314,54.2497,54.2829,15205581.090354,XLE
2013-02-04,32.1583,32.259,32.0447,32.0684,6539560.5318062,XLB
2013-02-04,24.3541,24.3541,24.2222,24.2286,9465613.0,XLU
2013-02-04,36.8984,36.9232,36.6315,36.6573,8859461.5934967,XLV
2013-02-04,25.6681,25.7019,25.3985,25.4155,12561719.578611,XLK
2013-02-05,36.8359,37.1324,36.8359,37.059,9399350.5284125,XLV
2013-02-05,25.5109,25.8045,25.4871,25.7119,11116252.684086,XLK
2013-02-05,11.8364,11.9314,11.8186,11.8908,70040459.189556,XLF
2013-02-05,32.2008,32.3884,32.183,32.2333,5802321.9211627,XLB
2013-02-05,24.3404,24.4289,24.2886,24.2968,9641435.0,XLU
2013-02-05,33.4999,33.7001,33.4494,33.6238,10344517.494635,XLI
2013-02-05,28.6782,28.9325,28.6712,28.8536,9824496.3789784,XLP
2013-02-05,44.3404,44.7686,44.2976,44.6092,6615890.0553256,XLY
2013-02-05,54.6556,54.9021,54.4434,54.7554,16645889.569689,XLE
2013-02-06,33.4494,33.6585,33.4326,33.6317,13305288.413446,XLI
2013-02-06,28.7403,28.903,28.7314,28.896,3736367.5624851,XLP
2013-02-06,44.5923,44.8432,44.4937,44.7048,5716192.8481695,XLY
2013-02-06,24.2404,24.375,24.142,24.3687,11276225.0,XLU
2013-02-06,37.1036,37.1324,36.942,37.0501,4630602.1520711,XLV
2013-02-06,25.6343,25.8045,25.5995,25.7019,8585965.9688595,XLK
2013-02-06,11.8285,11.9175,11.8116,11.9106,44334656.808457,XLF
2013-02-06,32.2076,32.2975,32.1197,32.2679,7899468.2768525,XLB
2013-02-06,54.4942,54.8151,54.2966,54.7877,16220459.610735,XLE
2013-02-07,33.6823,33.7259,33.3414,33.5911,9641689.4068955,XLI
2013-02-07,54.7485,54.8738,54.2829,54.6477,16996059.400402,XLE
2013-02-07,24.3924,24.548,24.3078,24.3987,12094721.0,XLU
2013-02-07,11.9393,11.9522,11.783,11.876,74672646.593536,XLF
2013-02-07,25.7299,25.7527,25.4592,25.7019,11467967.45645,XLK
2013-02-07,37.0848,37.0938,36.7199,36.9142,7617911.0316844,XLV
2013-02-07,44.7228,44.7686,44.1662,44.6092,5827871.307319,XLY
2013-02-07,28.8704,29.0726,28.8536,29.046,11261284.614848,XLP
2013-02-07,32.2333,32.2807,31.8571,32.0931,9620140.9659536,XLB
2013-02-08,24.4289,24.4289,24.2804,24.3987,7282198.0,XLU
2013-02-08,29.0913,29.1712,28.9966,29.0272,9301888.1752358,XLP
2013-02-08,37.0104,37.189,36.9321,37.189,4891563.0567204,XLV
2013-02-08,54.7251,55.1819,54.7251,55.1623,13459308.738898,XLE
2013-02-08,25.8045,25.9855,25.7965,25.9259,10542495.792986,XLK
2013-02-08,33.6417,33.7506,33.5831,33.7259,8628005.7049838,XLI
2013-02-08,32.175,32.3064,32.1019,32.2807,6984238.9947763,XLB
2013-02-08,44.7148,44.9776,44.643,44.9517,3301305.3682193,XLY
2013-02-08,11.8958,11.9175,11.8691,11.9037,65993071.761531,XLF
2013-02-11,37.189,37.189,37.0332,37.1136,2855997.6241737,XLV
2013-02-11,44.9866,44.9866,44.7148,44.8044,2692676.4479009,XLY
2013-02-11,29.0627,29.0627,28.9759,29.0272,3818953.7093339,XLP
2013-02-11,55.1681,55.1681,54.8102,54.8874,9916268.9358823,XLE
2013-02-11,33.6585,33.7506,33.6238,33.7001,9294475.3780852,XLI
2013-02-11,25.9597,26.0025,25.8761,25.9786,7429101.7646417,XLK
2013-02-11,24.3869,24.4861,24.3687,24.4615,7251965.0,XLU
2013-02-11,11.9037,11.9769,11.8829,11.9591,42025019.867816,XLF
2013-02-11,32.3143,32.3143,32.1277,32.2432,4380261.7896224,XLB
2013-02-12,11.9729,12.064,11.9314,12.0501,81950248.801969,XLF
2013-02-12,44.8342,45.0672,44.8044,44.9776,5150573.8147026,XLY
2013-02-12,29.046,29.0538,28.9591,28.9966,4271783.2001647,XLP
2013-02-12,33.8012,33.9072,33.7596,33.8488,6960077.4368829,XLI
2013-02-12,55.0156,55.1329,54.7173,55.0352,10260485.959211,XLE
2013-02-12,37.0759,37.18,37.0402,37.067,5989537.9345849,XLV
2013-02-12,25.9537,26.0025,25.8513,25.893,6197753.8052812,XLK
2013-02-12,24.4469,24.5797,24.4198,24.5662,7827568.0,XLU
2013-02-12,32.2333,32.3064,32.0931,32.259,8577134.6482989,XLB
2013-02-13,37.1235,37.1384,36.9321,37.0402,5650816.2781889,XLV
2013-02-13,29.046,29.046,28.9405,29.0272,4087735.4056511,XLP
2013-02-13,45.2543,45.3719,44.9368,45.0771,6580396.1765849,XLY
2013-02-13,34.0261,34.1489,33.932,34.035,7721260.6539592,XLI
2013-02-13,32.3656,32.4634,32.2679,32.3726,7501096.7745909,XLB
2013-02-13,55.0889,55.2797,55.0557,55.2337,8109787.6639982,XLE
2013-02-13,24.5926,24.6654,24.4978,24.5662,7130245.0,XLU
2013-02-13,25.9029,25.9855,25.8045,25.8851,10388895.788336,XLK
2013-02-13,12.0799,12.0867,11.9769,12.0274,59615426.581835,XLF
2013-02-14,55.1193,55.8147,54.9598,55.7091,10414480.986827,XLE
2013-02-14,29.115,29.187,29.0538,29.0913,10283399.006931,XLP
2013-02-14,24.4615,24.5426,24.2968,24.3687,15417957.0,XLU
2013-02-14,33.8834,34.0965,33.823,34.0805,11145813.555286,XLI
2013-02-14,44.9188,45.1837,44.9019,45.0971,5288784.7969382,XLY
2013-02-14,11.9849,12.0719,11.9661,12.064,46368450.233135,XLF
2013-02-14,25.7359,25.8513,25.6951,25.8135,7353393.8007474,XLK
2013-02-14,32.2807,32.3232,32.1583,32.2679,8228539.3314864,XLB
2013-02-14,37.0005,37.189,36.9321,37.1235,6034942.7363772,XLV
2013-02-15,24.4133,24.4615,24.3687,24.4198,7882776.0,XLU
2013-02-15,12.0947,12.1007,11.9729,12.0115,94422302.630916,XLF
2013-02-15,34.1331,34.1896,33.9895,34.0965,9644253.9240806,XLI
2013-02-15,55.6397,55.6602,54.7759,55.0694,20425047.175988,XLE
2013-02-15,32.339,32.3805,32.1277,32.259,16296965.738999,XLB
2013-02-15,25.8333,25.9259,25.7209,25.7965,5785408.5365818,XLK
2013-02-15,37.1384,37.2396,37.059,37.2058,9602138.0746577,XLV
2013-02-15,45.1339,45.3519,44.9099,45.1519,13865309.386051,XLY
2013-02-15,29.039,29.187,28.9877,29.1287,7347696.8471362,XLP
2013-02-19,24.3924,24.6728,24.3924,24.6353,14234855.0,XLU
2013-02-19,25.8413,25.9686,25.8413,25.9686,5331600.9859196,XLK
2013-02-19,55.2729,55.7639,55.2581,55.7091,10964620.36922,XLE
2013-02-19,45.1777,45.3519,45.1061,45.3161,7965728.1496839,XLY
2013-02-19,34.2312,34.3719,34.1331,34.3471,10265313.173637,XLI
2013-02-19,32.2432,32.3656,32.1019,32.1197,7321359.3393877,XLB
2013-02-19,29.2057,29.4306,29.1958,29.4216,10511537.634982,XLP
2013-02-19,37.1136,37.4478,37.1136,37.4379,8453119.2180322,XLV
2013-02-19,12.0501,12.1353,12.0393,12.1273,65739908.51033,XLF
2013-02-20,32.0536,32.0684,31.2053,31.2151,14073406.342397,XLB
2013-02-20,45.3061,45.4087,44.6172,44.6262,7884200.1023302,XLY
2013-02-20,29.4532,29.5291,29.3595,29.3674,13498887.318553,XLP
2013-02-20,24.6456,24.7937,24.5797,24.5873,12288999.0,XLU
2013-02-20,37.4131,37.4895,37.189,37.1979,7863332.6916636,XLV
2013-02-20,25.9597,25.9786,25.6095,25.6165,7690655.2710983,XLK
2013-02-20,55.6867,55.6945,54.4942,54.546,18188364.90753,XLE
2013-02-20,12.1223,12.1273,11.9393,11.9453,81557639.918286,XLF
2013-02-20,34.3868,34.3957,33.8755,33.8983,12787176.210893,XLI
2013-02-21,25.5289,25.5448,25.3189,25.4075,19199177.40647,XLK
